doc_title,chunk_id,description,scene_context
69、INT. MILLENNIUM FALCON - DAY,doc_68_chunk_0,"Rey pilots, headed for the sky!",Cockpit of the Millennium Falcon during a space battle
69、INT. MILLENNIUM FALCON - DAY,doc_68_chunk_0,"Rey LETS GO OF THE YOKE, stretches to the co-pilot controls",Cockpit of the Millennium Falcon during a space battle
69、INT. MILLENNIUM FALCON - DAY,doc_68_chunk_0,"Rey finally REACHES the switches, returns to the yoke, stabilizing the ship, afraid of this next move.",Cockpit of the Millennium Falcon during a space battle
88、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_87_chunk_0,Rey excitedly unbuckles her seatbelt and hurries back.,
89、INT. MILLENNIUM FALCON - CORRIDOR - DAY,doc_88_chunk_0,Rey races past BB-8,"Corridor, lounge in background"
86、EXT. DESERT - SPACESHIP GRAVEYARD - DAY,doc_85_chunk_0,Rey then CUTS POWER AND FLIPS THE SHIP SO BACK FACES FRONT!,"Escape from Destroyer, Rey flips Falcon to face pursuing Tie Fighter"
86、EXT. DESERT - SPACESHIP GRAVEYARD - DAY,doc_85_chunk_0,"REY GUNS THE ENGINES again, FLIPS THE FALCON and FLIES AWAY as the TIE FIGHTER CRASHES!","After Tie Fighter destruction, Rey guns engines and flies away"
65、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_64_chunk_0,Rey tosses her staff aside,Spaceship cockpit
65、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_64_chunk_0,jumps into the pilot's seat,Spaceship cockpit
65、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_64_chunk_0,frantically flips switches.,Spaceship cockpit
81、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_80_chunk_0,"afraid, Rey's mind races as she scans the area -- and gets an idea.","On a ship, the ship is being hit again."
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_3,Rey disappears below again.,
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_1,Rey re-emerges,
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_1,She catches it and goes under again,
89、INT. MILLENNIUM FALCON - CORRIDOR - DAY,doc_88_chunk_3,She goes below as BB-8 BEEPS concern.,"Lounge, after steam bursts and grating is pulled up"
89、INT. MILLENNIUM FALCON - CORRIDOR - DAY,doc_88_chunk_1,"she turns to the droid, kneels",BB-8 beeps urgently
89、INT. MILLENNIUM FALCON - CORRIDOR - DAY,doc_88_chunk_1,She looks at Finn with a sweet smile,After Rey says her name and BB-8 questions Finn
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_0,"Rey's head POPS up from under the grating, surrounded by STEAM.","Ship's maintenance area, emergency alarm blaring"
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_0,"she disappears down below, overwhelmed by the technical issues","Ship's maintenance area, Finn checking storage box"
96、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_95_chunk_3,Rey responds to him,
96、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_95_chunk_0,"Finn and Rey, gas masks on, quickly climb into the open grating area.",Lounge and grating area
96、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_95_chunk_1,Rey works on the controls,"Inside the Falcon, under a grating"
26、EXT. REY'S DWELLING - DUSK,doc_25_chunk_2,watches this injustice for a beat,
26、EXT. REY'S DWELLING - DUSK,doc_25_chunk_2,"angrily moves to them, pulling a knife from her pouch",
26、EXT. REY'S DWELLING - DUSK,doc_25_chunk_2,starts CUTTING BB-8 out of the netting,
85、INT. MILLENNIUM FALCON - DAY,doc_84_chunk_0,"Rey, scared, girds herself as she quickly runs out of space in the wreck",in the wreck
85、INT. MILLENNIUM FALCON - DAY,doc_84_chunk_0,Rey YANKS THE YOKE,TIE Pilot getting a lock
98、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_97_chunk_2,"they all follow, (Chewie, Rey, Finn, then BB-8)",After Han warns about a Rathtar
82、EXT. DESERT - SPACESHIP GRAVEYARD - DAY,doc_81_chunk_0,Rey pilots the ship up AND INTO THE REAR OF A CRASHED SUPER STAR DESTROYER!,Rear of a crashed Super Star Destroyer
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_0,Rey arrives at a clearing.,Clearing with primitive stone structures
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_0,"Rey walks past them, sees, senses no one.",Clearing with primitive stone structures
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_0,she stops.,Clearing with primitive stone structures
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_0,Feels something.,Clearing with primitive stone structures
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_0,She turns.,Clearing with primitive stone structures
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_0,"Rey stares, knowing exactly who it is.",Clearing with primitive stone structures
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_3,Rey moves to the COVERED BB-8 -- PULLS THE SACK OFF OF HIM.,
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_3,Rey talks to BB-8,
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_3,REY LOOKS AT FINN,
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_3,"Rey stands, staring at Finn, defiant.",
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_2,Rey pops up again,
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_2,She and Finn look to BB-8,
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_4,"Rey begins CHARGING AT HIM, quarterstaff in hand.",tent marketplace
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_4,Rey goes after him,tent marketplace
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_4,She's got ahead of him and SLAMS HIM TO THE GROUND WITH HER STAFF!,tent marketplace
95、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_94_chunk_0,Rey stares at him -- and gets his plan! They head off --,
96、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_95_chunk_5,Rey is awed,"Outside Millennium Falcon, Han walks away and takes in the ship"
63、EXT. NIIMA OUTPOST - SPACEPORT - DAY,doc_62_chunk_1,"Rey, coming to a quick stop",JUMPER blown apart by TIE fighters
63、EXT. NIIMA OUTPOST - SPACEPORT - DAY,doc_62_chunk_1,She turns and runs back,"After JUMPER destroyed, running toward Millennium Falcon"
63、EXT. NIIMA OUTPOST - SPACEPORT - DAY,doc_62_chunk_1,"Finn, Rey and BB-8 run up the ramp of the semi-tarped Falcon","After seeing Millennium Falcon, running up ramp"
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_4,she disappears below,"Inside the ship, during repair attempt"
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_4,"Rey pops up, annoyed","Inside the ship, after alarm stops"
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_4,HEADS OFF,"Inside the ship, after power outage"
