doc_title,chunk_id,description,scene_context
307、INT. MASTER BEDROOM - NIGHT,doc_306_chunk_0,"Burnham stand in the doorway, neither in nor out of the room, a silhouette, head hung","Doorway, Harris unconscious, Raoul standing over him"
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_13,"Burnham points to the pouch and the Glucogen, on the floor nearby.",
299、INT. KITCHEN - NIGHT,doc_298_chunk_1,"His eyes dart, strain to look over at Harris, MOANING on the floor. And at Junior, dead.",Confrontation: Burnham's eyes dart to Harris and Junior.
286、INT. MECHANICAL ROOM - NIGHT,doc_285_chunk_0,"turns, sees another, smaller metal box, this one clearly labeled: PHONES",
297、INT. KITCHEN - NIGHT,doc_296_chunk_1,Burnham stares down at the body in shock,Inside a room with an open doorway and a dead body
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_5,"Burnham pushes past Raoul, at the speaker button, and leans forward.",Panic Room
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_5,He's approaching exhaustion.,Panic Room
305、INT. MASTER BEDROOM - NIGHT,doc_304_chunk_0,"Burnham SHOUTS at Raoul, pleading.","Room confrontation: Raoul pounding Harris, camera in corner"
305、INT. MASTER BEDROOM - NIGHT,doc_304_chunk_0,"Burnham turns, looks up at the camera in the corner of the room.","Room confrontation: Raoul pounding Harris, camera in corner"
305、INT. MASTER BEDROOM - NIGHT,doc_304_chunk_0,"He whips off his jacket, runs to the camera, and covers the lens.","Room confrontation: Raoul pounding Harris, camera in corner"
258、INT. FOYER - NIGHT,doc_257_chunk_4,Burnham lingering in the doorway to the room,Panic Room
297、INT. KITCHEN - NIGHT,doc_296_chunk_0,"Burnham is freaking out, but trying to stay calm.",Raoul drags Junior into the house
297、INT. KITCHEN - NIGHT,doc_296_chunk_0,whose jaw is dropped in horror,Raoul drags Junior into the house and turns to look at Burnham
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_8,"Burnham turns, grabs his satchel, and drops to his knees in the middle of the floor.",Raul urges Burnham to hurry; Meg visible on monitor
303、INT. MASTER BEDROOM - NIGHT,doc_302_chunk_0,"Burnham stands by, powerless, horrifies, watching as Raoul savages Harris","At a closed door, Harris being beaten by Raoul"
244、INT. MASTER BEDROOM - NIGHT,doc_243_chunk_1,He continues tearing,"Inside a room, tearing through a wall to expose an air duct"
244、INT. MASTER BEDROOM - NIGHT,doc_243_chunk_1,Burnham tears away with the hammer,"Inside a room, tearing through a wall to expose an air duct"
317、INT. PANIC ROOM - NIGHT,doc_316_chunk_0,"Burnham stands, looking down at them.",Inside a room
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_7,"Burnham looks at her, musters the most reassuring face he can come up with under the circumstances.",Panic Room
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_7,"Burnham cocks a head, really looking at her.",Panic Room
271、INT. MASTER BEDROOM - NIGHT,doc_270_chunk_0,"Burnham bends down into frame, studying it, thinking the same thing she is.","Outside the panic room door, discussing the phone jack."
271、INT. MASTER BEDROOM - NIGHT,doc_270_chunk_0,He clears his throat.,"Outside the panic room door, discussing the phone jack."
271、INT. MASTER BEDROOM - NIGHT,doc_270_chunk_0,"He turns, looks up at Junior.","Outside the panic room door, discussing the phone jack."
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_15,"Burnham shakes his hand off, violently.",Raul attempts to pull Burnham away.
317、INT. PANIC ROOM - NIGHT,doc_316_chunk_2,"He reaches into the pouch, take out a syringe, a sterile pad, and a length of rubber tubing.",
317、INT. PANIC ROOM - NIGHT,doc_316_chunk_2,"He takes Sarah's arm, stretches it out, exposing the underside of her forearm.",
317、INT. PANIC ROOM - NIGHT,doc_316_chunk_2,"Burnham ties the rubber tubing around Sarah's arm, pulls it tight.",
320、INT. LIVING ROOM - NIGHT,doc_319_chunk_2,"Burnham races over, looks over his shoulder.","Panic Room, Raoul aghast at monitors"
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_12,"His eyes fall on the bottle and the leather pouch she hurled through the door, then whip over to Sarah",Panic Room
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_12,"He crawls over to Sarah, puts his ear down next to Sarah's lips.",Panic Room
312、INT. MASTER BEDROOM - NIGHT,doc_311_chunk_0,"His eyes pop open, he sits up, sees the wide open door to the panic room.",Bedroom
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_10,Burnham unsnaps his satchel and gives it a shove.,
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_10,He begins his delicate work,
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_10,is suddenly jarred by a,
273、INT. ENTRY FLOOR - NIGHT,doc_272_chunk_0,Burnham flies down the stairs from the third floor,Moving from third floor to kitchen floor via foyer
273、INT. ENTRY FLOOR - NIGHT,doc_272_chunk_0,races across the foyer,Moving from third floor to kitchen floor via foyer
273、INT. ENTRY FLOOR - NIGHT,doc_272_chunk_0,flies down the stairs to the kitchen floor,Moving from third floor to kitchen floor via foyer
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_1,"Burnham turns, SCREAMS at the wall.","Inside the neighbor's house, during a break-in attempt"
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_10,"He bolts out of the room, through the metal door, which is just finishing its slow crank open, its heavy spring coiling in the wall.","Room, metal door slowly opening"
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_5,"doesn't lose his cool, just opens a",At the safe
325、INT. PANIC ROOM - NIGHT,doc_324_chunk_0,"Burnham continues to work, another drill, a bigger bit.",Safe
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_8,Burnham shoves the loose bonds into his jacket.,Panic room
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_3,"Burnham stops, sags to his knees.",
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_3,"He reaches into his jacket, pulls out the loose stack of bonds.",
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_3,"He fans them out, stares down at them, holds them like playing cards.",
321、INT. ENTRY FLOOR - NIGHT,doc_320_chunk_8,"Burnham turns, looks over at her",Sarah overhearing a conversation
321、INT. ENTRY FLOOR - NIGHT,doc_320_chunk_8,"Burnham and Raoul close themselves off, for a private conversation.",Sarah overhearing a conversation
317、INT. PANIC ROOM - NIGHT,doc_316_chunk_7,"The shot successfully given, he pulls Sarah's sleeve back down.",After a shot is given
317、INT. PANIC ROOM - NIGHT,doc_316_chunk_7,"Burnham helps her to sit up, to lean against the wall.",After a shot is given
334、INT. MASTER BEDROOM - NIGHT,doc_333_chunk_4,"Burnham stands there, looking down at Meg and Sarah.","Panic room, after Raoul's death"
334、INT. MASTER BEDROOM - NIGHT,doc_333_chunk_4,"He zips his jacket, turns, and hurries away.","Panic room, after Raoul's death"
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_1,"Burnham freezes, silhouetted in the doorway.","Inside a house, doorway during a storm with cops present"
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_1,"Burnham can't see anything in the stinging light, and can't hear much either, over the ROARING wind.","Inside a house, doorway during a storm with cops present"
320、INT. LIVING ROOM - NIGHT,doc_319_chunk_3,"He points to another monitor, the one in the foyer, where Megis looking up at the camera, miming to them -- don't worry, I'll take care of this.",Pointing to a monitor showing the foyer
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_2,"Burnham throws himself back on the floor, goes back to work on the safe.",working on the safe
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_2,"Fires up the drill again, it SCREAMS into the metal.",working on the safe
54、INT. ENTRY FLOOR - NIGHT,doc_53_chunk_0,"Burnham can't take it anymore, he takes off after Junior, following him upstairs.","Foyer, after Junior's warning"
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_11,"He turns, annoyed.",
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_11,"Burnham turns, looks at the monitors.",
334、INT. MASTER BEDROOM - NIGHT,doc_333_chunk_3,Burnham appears on the other side of the door.,
334、INT. MASTER BEDROOM - NIGHT,doc_333_chunk_3,"He reaches in, grabs hold of Raoul, to pull him off her",
65、INT. LIVING ROOM - NIGHT,doc_64_chunk_0,"Burnham, Raoul, and Junior stand arrayed beneath the camera, staring up at it, dumbfounded.","Living room, after Meg signs off"
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_4,"Burnham tosses the bonds to the floor, the same gesture as folding a hand of poker.","Foyer, cops entering through front door"
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_4,"He GROANS and collapses, slowly, falling through the bonds, twisting as he goes down.","Foyer, cops entering through front door"
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_4,"He SLAPS onto his back in the foyer as the wind gusts through the open door, scoops the bonds up off the floor, and blows them back into the house, as if they were never meant to leave.","Foyer, cops entering through front door"
39、INT. STAIRWELL - NIGHT,doc_38_chunk_0,"Burnham's eyes are wide as saucers, staring at Junior as he turns and pulls himself to his feet.","Living room, Junior turns and pulls himself to his feet"
39、INT. STAIRWELL - NIGHT,doc_38_chunk_0,"Burnham stays, reluctant -- what the fuck has he gotten himself into?","Living room, after Junior's instructions"
64、INT. LIVING ROOM - NIGHT,doc_63_chunk_0,Only Burnham has remained relatively calm.,"Living room, during argument when voice announces police are on their way"
64、INT. LIVING ROOM - NIGHT,doc_63_chunk_0,"After he gets over the initial shock, he walks toward the tiny camera that's hidden in an upper corner of the living room wall and","Living room, during argument when voice announces police are on their way"
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_2,"Burnham moves suddenly, flinging the door shut right in the Cop's face.",
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_2,Burnham turns to run but doesn't get more than a few paces,
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_9,"Using his hand, Burnham measures six lengths in from the wall",
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_9,"digs his fingernails into the weave of the carpet, looking for a seam",
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_9,"He finds one, gets hold of it on one edge, and runs his other hand along the seam till he finds a place where it seems to turn a corner",
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_9,"He stands, hovering over the carpet, and pulls back evenly with both hands",
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_2,"Burnham drops to his knees, rips open another tool case.",
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_2,"He selects one, twists it into the drill.",
315、INT. MASTER BEDROOM - NIGHT,doc_314_chunk_0,"standing in the middle of the open doorway, in front of Sarah, wearing Harris's shirt and a grim ""tricked you"" expression.","Master bedroom, panic room doorway"
64、INT. LIVING ROOM - NIGHT,doc_63_chunk_3,Burnham holds up a finger to the camera -- wait a second --,Panic room monitors
65、INT. LIVING ROOM - NIGHT,doc_64_chunk_1,(sniffs),
65、INT. LIVING ROOM - NIGHT,doc_64_chunk_1,"Burnham goes to the window and stares outside. He laughs, covers his face.",
319、INT. PANIC ROOM - NIGHT,doc_318_chunk_0,"Burnham goes to work on the floor safe with a small, specialized drill",Working on a floor safe with a drill
319、INT. PANIC ROOM - NIGHT,doc_318_chunk_0,Burnham looks up at him,After Raoul's comment
319、INT. PANIC ROOM - NIGHT,doc_318_chunk_0,Burnham goes back to work,After Raoul walks away
68、INT. KITCHEN FLOOR - REAR DOORS - NIGHT,doc_67_chunk_0,"He reaches up, drills a screw through the door, into the corner of the door frame.",French doors leading to the garden
68、INT. KITCHEN FLOOR - REAR DOORS - NIGHT,doc_67_chunk_0,He does the same at the bottom of the door.,French doors leading to the garden
68、INT. KITCHEN FLOOR - REAR DOORS - NIGHT,doc_67_chunk_0,"He unlocks the doorknob, tries it.",French doors leading to the garden
68、INT. KITCHEN FLOOR - REAR DOORS - NIGHT,doc_67_chunk_0,"He moves on, to the next door.",French doors leading to the garden
333、INT. HALLWAY - NIGHT,doc_332_chunk_0,"Burnham, stops, frozen, his face twitching with indecision.","stairwell, hearing murder above"
333、INT. HALLWAY - NIGHT,doc_332_chunk_0,He runs down three steps.,"stairwell, hearing murder above"
333、INT. HALLWAY - NIGHT,doc_332_chunk_0,Stops again.,"stairwell, hearing murder above"
333、INT. HALLWAY - NIGHT,doc_332_chunk_0,Runs down the rest of the stairs.,"stairwell, hearing murder above"
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_0,tearing at the sheetrock with the sharp end of the tool,"Master bedroom, intruders present"
78、INT. MASTER BEDROOM - NIGHT,doc_77_chunk_0,"Near the tank, Raoul shoves Burnham out of the way.",Near the tank
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_4,"Burnham maintains his focus, throwing open the safe, revealing -- -- nothing.","Panic room, during safe drilling and sledgehammer attack on the wall."
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_4,Burnham shoves the end of the garden hose into the hole he's just drilled in the air duct.,Inside a room with an air duct and a white five gallon tank on the floor.
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_4,"RIP! He tears off a length of duct tape and seals the connection, makes it airtight.",Inside a room with an air duct and a white five gallon tank on the floor.
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_3,Burnham puts drill to metal and hits the switch.,"Bedroom, drilling a hole in the duct"
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_3,Burnham snaps his fingers for it,"Bedroom, after Raoul brings the garden hose"
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_5,Burnham snugs the cut end of the garden hose over a spigot at the top of the tank.,"At a propane tank, Burnham is preparing to open the valve."
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_5,"Burnham raises his hand to the knob, hesitates, doesn't really want to do this, but doesn't stop himself either.","At a propane tank, Burnham is preparing to open the valve."
76、INT. MASTER BEDROOM - NIGHT,doc_75_chunk_5,He spins it open. Halfway.,"At a propane tank, Burnham is preparing to open the valve."
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_2,Burnham's eyes suddenly pop wide as he identifies the sound.,Bedroom
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_2,He tears himself away from the wall,Bedroom
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_2,"Burnham leaps through the air, hurling himself toward the propane tank",Bedroom
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_0,Burnham is this close to getting the safe open,inside the panic room
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_0,"Burnham and Raoul freeze, alarmed",inside the panic room
332、INT. PANIC ROOM - NIGHT,doc_331_chunk_7,"He whirls, sees an arm poking through the hole in the wall, gun extended.",At a hole in the wall.
92、INT. THIRD FLOOR HALLWAY - NIGHT,doc_91_chunk_1,Burnham is still lingering under the camera.,Hallway
82、INT. MASTER BEDROOM - NIGHT,doc_81_chunk_0,"Burnham lunges across the room at Raoul, to get his hands on the valve, to turn off the gas.","Master bedroom, physical altercation over gas valve"
82、INT. MASTER BEDROOM - NIGHT,doc_81_chunk_0,"Burnham SLAMS into the wall, bounces off and SCREAMS at Raoul","Master bedroom, physical altercation over gas valve"
87、INT. MASTER BEDROOM - NIGHT,doc_86_chunk_1,Burnham tries to follow him,"Upstairs, Raoul stops Burnham from following Junior and orders him to stay."
87、INT. MASTER BEDROOM - NIGHT,doc_86_chunk_1,Burnham swallows. But stays.,"Upstairs, Raoul orders Burnham to stay while he takes Junior downstairs."
85、INT. MASTER BEDROOM - NIGHT,doc_84_chunk_0,he's in a rage,Bedroom
85、INT. MASTER BEDROOM - NIGHT,doc_84_chunk_0,He POUNDS the metal door of the panic room.,Bedroom
86、INT. PANIC ROOM - NIGHT,doc_85_chunk_0,Burnham continues to rant,"Panic room exterior, Burnham ranting"
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_4,"Burnham CRUNCHES to the floor next to the tank, knocking the other end of the hose away from the spigot just as the blue flame erupts from the end of the hose.",Bedroom
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_4,Burnham HOWLS and rolls on the floor in pain.,Bedroom
90、INT. FOYER - NIGHT,doc_89_chunk_3,"Burnham is visible, standing in the master bedroom doorway, listening.","Master bedroom doorway, listening to argument in foyer"
34、INT. LIVING ROOM - NIGHT,doc_33_chunk_1,Burnham rolls his eyes.,Foyer
34、INT. LIVING ROOM - NIGHT,doc_33_chunk_1,"Doesn't know this guy much, but hates him so far.",Foyer
91、INT. MASTER BEDROOM - NIGHT,doc_90_chunk_0,Burnham is desperate,"Bedroom, during argument downstairs"
91、INT. MASTER BEDROOM - NIGHT,doc_90_chunk_0,He takes a few steps out of the bedroom --,"Bedroom, stepping out to hear argument"
92、INT. THIRD FLOOR HALLWAY - NIGHT,doc_91_chunk_4,"Burnham flies down the stairs and appears in the foyer, nextnto Junior and Raoul.",On monitors
95、INT. MASTER BEDROOM - NIGHT,doc_94_chunk_0,"Burnham stops in the middle of the floor, turns in a frantic circle.","Room, three men burst in"
95、INT. MASTER BEDROOM - NIGHT,doc_94_chunk_0,His eyes fall on the empty charger.,"Room, three men burst in"
62、INT. MASTER BEDROOM - NIGHT,doc_61_chunk_0,"finally walks into the room and stops in the doorway, looks from Raoul to Junior to the door to the panic room, figures out the situation","Inside a room, Junior pounding on door, Raoul standing"
87、INT. MASTER BEDROOM - NIGHT,doc_86_chunk_0,"Burnham stands there, in pain.",after the noise stops
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_5,"Burnham lies there on the floor, eyes open, staring up at theceiling, looking at the bonds that swirl in the blast of air","On the floor, as Burnham dies"
92、INT. THIRD FLOOR HALLWAY - NIGHT,doc_91_chunk_2,lurking in the hallway,Master Bedroom
92、INT. THIRD FLOOR HALLWAY - NIGHT,doc_91_chunk_2,takes a step toward the stairs,Hallway
99、INT. MASTER BEDROOM - NIGHT,doc_98_chunk_0,"He's still at the door, fingertips still resting there.",at the door
92、INT. THIRD FLOOR HALLWAY - NIGHT,doc_91_chunk_3,Burnham can't take it anymore.,Hallway
97、INT. MASTER BEDROOM - NIGHT,doc_96_chunk_0,"Burnham stands just outside the door, fingertips lightly resting on it, the ghost of a smile on his face",Bedroom
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,Burnham turns abruptly.,
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,He turns around.,
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,He hears it again.,
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,"He walks forward, slowly, toward the wall.",
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,"He moves closer, gets right up next to the wall.",
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,"He leans into the wall, putting his ear right up next to the air duct.",
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,"he hears the sound in more detail, realizes it's two sounds.",
84、INT. MASTER BEDROOM - NIGHT,doc_83_chunk_0,He arches an eyebrow.,
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_0,"Burnham races down the steps, hurries to the entry door, throws it open -- and finds a gun barrel pointed directly into his nose",
335、INT. ENTRY FLOOR - NIGHT,doc_334_chunk_0,"He blinks, tries to focus on whoever's on the other end of that gun",
90、INT. FOYER - NIGHT,doc_89_chunk_5,Burnham lingering in the doorway to the room,"Panic room, Burnham lingering in doorway"
