doc_title,chunk_id,description,scene_context
222、INT. CATACOMBS - ADJACENT TUNNEL - NIGHT,doc_221_chunk_0,Hellboy carefully hands Liz's body over to Myers.,"In a passageway, before confronting a threat behind him."
222、INT. CATACOMBS - ADJACENT TUNNEL - NIGHT,doc_221_chunk_0,Oil lamps hanging from the ceiling smash onto HELLBOYS head as he is pulled back at breakneck speed.,"In a passageway, after a massive tentacle appears and reaches for him."
220、INT. CATACOMBS - NIGHT,doc_219_chunk_1,"Instinctively, Hellboy catches it.",
220、INT. CATACOMBS - NIGHT,doc_219_chunk_1,He tosses it away.,
220、INT. CATACOMBS - NIGHT,doc_219_chunk_1,"Hellboy opens his palm, seeing the smoking, charred imprint of the cross and beads.",
220、INT. CATACOMBS - NIGHT,doc_219_chunk_1,He looks over at Grigory.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_4,Hellboy's tail passes him the belts. The timers on them are crushed. A spark spurts: Useless.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_4,He wraps them around his stone arm.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_4,He pulls the pin on all the explosives.,
57、INT. MACHEN LIBRARY - MAGIK EXHIBIT HALL - NIGHT,doc_56_chunk_0,Hellboy turns away for a moment.,
57、INT. MACHEN LIBRARY - MAGIK EXHIBIT HALL - NIGHT,doc_56_chunk_0,"Puts his gun away, like a gunslinger.",
50、INT./EXT. GARBAGE TRUCK LAB - LIBRARY CROWD - NIGHT,doc_49_chunk_1,"Hellboy straps on a huge utility belt heavy with amulets, rosaries, horseshoes.",
50、INT./EXT. GARBAGE TRUCK LAB - LIBRARY CROWD - NIGHT,doc_49_chunk_1,"From an ashtray he grabs a handful of stogie stubs. Lights one, puts the rest in a pouch.",
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_0,Hellboy slowly comes to.,A large church-like space with funeral niches and statues holding swords.
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_0,He is chained to a massive wooden yoke.,A large church-like space with funeral niches and statues holding swords.
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_0,"He takes notice of his surroundings: a large church-like space, surrounded by funeral niches and statues holding swords. High columns flank huge mechanical gears. An SOLAR SYSTEM MODEL takes the place of an altar.",A large church-like space with funeral niches and statues holding swords.
64、EXT. ALLEY,doc_63_chunk_0,Hellboy scrambles after it.,
61、INT. MACHEN LIBRARY - MAGIK EXHIBIT HALL - NIGHT,doc_60_chunk_0,"HELLBOY goes K-KKRASH!!! K-KKRASH!!! through SIX glass cabinets, then hits a window, falling --",
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_3,"He jumps into the crevice, onto the first ledge.",
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_3,"A tentacle captures Hellboy, pulls him up.",
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_3,"At the last second, he grabs the belts with his tail.",
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_3,The beast raises Hellboy high.,
59、INT. MACHEN LIBRARY - MAGIK EXHIBIT HALL - NIGHT,doc_58_chunk_0,Hellboy looks back at the corpse: it's gone!,
59、INT. MACHEN LIBRARY - MAGIK EXHIBIT HALL - NIGHT,doc_58_chunk_0,Hellboy CRASHES into the brass doors!,
50、INT./EXT. GARBAGE TRUCK LAB - LIBRARY CROWD - NIGHT,doc_49_chunk_2,"Hellboy unlocks a STEEL BOX (STENCILED ON ITS LID: ""THE GOODSAMARITAN"") and extracts the meanest-looking, custom-built, double-barrel, blue-finished, handgun ever made.",
50、INT./EXT. GARBAGE TRUCK LAB - LIBRARY CROWD - NIGHT,doc_49_chunk_2,hefting the gun,
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_4,"Hellboy asks about the hair, questioning Clay about finally getting implants.",
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_4,"Hellboy asks who the squirt is, referring to the attractive young woman appearing in the loop of Fleischer cartoons and home movies.","On a nearby pile of junked TV sets, a loop of Fleischer cartoons and home movies cycles endlessly."
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_3,"Hellboy pulls it out, then steps on it. It pops like a ripe grape.",
"56、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_55_chunk_0,"Hellboy holds it, then says Hey, Sammy, whaddayasay we work this out?? Peacefully. I'm not a great shot, but --",
"56、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_55_chunk_0,raises his gun,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_1,Hellboy manages to pull a steel sword from the closest marble statue.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_1,Hellboy stands up and swings the sword for all he's worth.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_1,He cuts clean through the tentacle.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_1,"They squirm around Hellboy's face as he slashes, again and again, fighting his way forward.",
72、INT. THE SUBWAY TRACKS (STUNT TRACK) - NIGHT,doc_71_chunk_0,Hellboy grimaces and does his best,
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_4,Hellboy steps from behind the container.,
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_4,Hellboy shoots repeatedly.,
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_8,"HELLBOY Whatcha looking at, John??",
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_8,"HELLBOY (to Clay) Hey, hey, hey. They're playing our song.",
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_8,"HELLBOY (to Myers) C'mon, Champ! Happy Halloween!!! You're taking me for a walk!",
227、INT. ADJACENT TUNNEL,doc_226_chunk_0,Hellboy lurches into the passageway and spots Myers.,
227、INT. ADJACENT TUNNEL,doc_226_chunk_0,Painfully drags himself over.,
227、INT. ADJACENT TUNNEL,doc_226_chunk_0,Hellboy cradles Liz's head in his huge hand.,
227、INT. ADJACENT TUNNEL,doc_226_chunk_0,Holds her against his powerful chest and whispers in her ear.,
65、EXT. LOADING ALLEY - NIGHT,doc_64_chunk_2,"Hellboy jumps and lands heavily on top of the driver's cab: CRASH!!! The driver is almost crushed under the steel. He screams, showered by thousands of glass shards.",
66、EXT. WEST SIDE STREET - NIGHT,doc_65_chunk_0,Hellboy appears.,
66、EXT. WEST SIDE STREET - NIGHT,doc_65_chunk_0,He too dives straight into the traffic as Myers follows -- He runs into the road...,
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_0,Hellboy manages to roll away.,"At the end of the alley, during the attack by Sammael."
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_0,Hellboy is there.,"At the end of the alley, near the trash container where Myers takes cover."
77、INT. SUBWAY TRACKS (STUNT TRACK),doc_76_chunk_0,Hellboy walks away from the smoking Sammael carcass.,
"54、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_53_chunk_0,Hellboy walks past a fallen display case.,"Scene with blue emergency lamps on, exhibits destroyed and burning."
"54、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_53_chunk_0,He moves around cautiously.,"Scene with blue emergency lamps on, exhibits destroyed and burning."
"54、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_53_chunk_0,A couple of large carvings and statues startle him.,"Scene with blue emergency lamps on, exhibits destroyed and burning."
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_0,"Hellboy's sitting on a bench, next to Liz.",
74、INT. UNDERCARRIAGE - STUNT TRACKS - FRONT 1/4 CAR - NIGHT,doc_73_chunk_0,he punches his stone hand through the steel floor and grabs a handhold,
74、INT. UNDERCARRIAGE - STUNT TRACKS - FRONT 1/4 CAR - NIGHT,doc_73_chunk_0,He goes under!!!,
66、EXT. WEST SIDE STREET - NIGHT,doc_65_chunk_1,"Hellboy runs back, and lands next to Myers, holds out his STONE HAND and stops the 4X4 dead in its tracks.",
66、EXT. WEST SIDE STREET - NIGHT,doc_65_chunk_1,He moves after Sammael.,
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_2,Hellboy throws it at Myers,
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_2,"Hellboy says it's a tracking bullet, crack the pin, load it",
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_2,Hellboy can barely dodge the tongue punching through the steel,
79、INT. SUBWAY TRACKS (STUNT TRACK),doc_78_chunk_0,He turns off his belt locator and moves away into the darkness of the tunnel.,"Inside a tunnel, after speaking with Myers over voice communication."
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_1,"He grabs his gun and tries to reload, but his arm hurts too much.",
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_1,He hands him the gun and a fresh clip.,
63、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_62_chunk_1,"Reaching into his belt, Hellboy extracts a vacuum-sealed packet.",
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_6,Hellboy keel over.,"Hospital door, after being injured."
85、EXT. CENTRAL PARK - NIGHT,doc_84_chunk_0,"Behind the bench, HELLBOY smiles.","Nighttime Halloween celebration in a park with lanterns, couples drinking, and music playing."
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_3,Hellboy jumps as Abe plucks the first one out.,
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_2,Hellboy looks at the sparking THIRD RAIL a few feet away.,
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_2,Hellboy grabs the rail.,
88、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA - NIGHT,doc_87_chunk_1,"Shyly, he climbs out from the bush.",
88、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA - NIGHT,doc_87_chunk_1,I wanted to see you.,
67、EXT. ALLEY - NIGHT,doc_66_chunk_0,Hellboy follows the GLOWING GOOP into an adjacent alley.,Adjacent alley following the Glowing Goop.
67、EXT. ALLEY - NIGHT,doc_66_chunk_0,"He comes up to the opening, then jumps in.","At the far end of the alley, where a metal grate has been moved."
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_3,Hellboy smiles sadly.,
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_3,"Hellboy says Goodnight, then.",
65、EXT. LOADING ALLEY - NIGHT,doc_64_chunk_0,Hellboy sees a trail of GLOWING GOOP.,On the empty sidewalk
65、EXT. LOADING ALLEY - NIGHT,doc_64_chunk_0,"He hits full stride, following it around a corner.",On the empty sidewalk
65、EXT. LOADING ALLEY - NIGHT,doc_64_chunk_0,"Hellboy, running full tilt.",LOADING DOCK / ALLEY
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_5,Hellboy drops to his knees.,
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_5,Hellboy points at the doorway.,
213、INT. CATACOMBS - NIGHT,doc_212_chunk_0,Hellboy roars as his HORNS majestically burst forth!,
213、INT. CATACOMBS - NIGHT,doc_212_chunk_0,"Out of his mouth, energy and light boil like condensing breath on a winter's night.",
213、INT. CATACOMBS - NIGHT,doc_212_chunk_0,The new PRINCE OF HELL smiles with supreme arrogance.,
213、INT. CATACOMBS - NIGHT,doc_212_chunk_0,His shadow falls on the white marble of the slab and mysteriously spreads over it until the stone turns black as obsidian.,
213、INT. CATACOMBS - NIGHT,doc_212_chunk_0,"HELLBOY inserts his enormous paw into the FIRST IMPRINT on the stone slab -- CLACK!! He turns it, like a lock.",
213、INT. CATACOMBS - NIGHT,doc_212_chunk_0,A beam of crimson light shoot upwards into the sky.,
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_1,"Hellboy twists around and cracks open the jaws of the creature, like King Kong and the T-Rex.",
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_1,Hellboy is pinned with a deep wound when the creature uses his bone scythe to tackle him and pin his shoulder down.,
68、EXT./INT. STUNT TRACKS TUNNEL - NIGHT,doc_67_chunk_0,He lands on a subway track.,"Scene: Subway track, confrontation with Sammael."
68、EXT./INT. STUNT TRACKS TUNNEL - NIGHT,doc_67_chunk_0,Hellboy smiles and puts away his gun.,"Scene: Subway track, as a train approaches."
68、EXT./INT. STUNT TRACKS TUNNEL - NIGHT,doc_67_chunk_0,Hellboy sprints towards it!,"Scene: Subway track, during the train approach."
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_3,"Hellboy lets go, his hand and body smoking.",
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_3,Hellboy shakes off the shock and uses a flame on his arm to light a cigar.,
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_3,Hellboy kicks the body,
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_4,"Feeling light-headed, he stands up.",
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_4,He sees Myers tentatively approaching.,
89、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA- NIGHT,doc_88_chunk_4,Go away.,
62、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_61_chunk_0,Hellboy fights to stay conscious.,"Two stories down, landing sideways in an industrial garbage bin."
62、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_61_chunk_0,"Hellboy looks up: standing in the alley, like an apparition, is Grigory, in a black suit and overcoat, his eyes shielded by pitch-black sunglasses","Two stories down, landing sideways in an industrial garbage bin."
62、EXT. AN ALLEY - BEHIND MACHEN LIBRARY - NIGHT,doc_61_chunk_0,"Hellboy's in shock, confused.","Two stories down, landing sideways in an industrial garbage bin."
"52、INT. MACHEN LIBRARY, MAIN LOBBY - NIGHT",doc_51_chunk_0,Hellboy marches through the main lobby.,"Main lobby of a building, as BPRD agents clear the area."
"52、INT. MACHEN LIBRARY, MAIN LOBBY - NIGHT",doc_51_chunk_0,"Hellboy pauses and says 'Hold on -- hold on -- I thought we checked this place. Fakes, and reproductions.'","Main lobby of a building, during discussion about a robbery."
"52、INT. MACHEN LIBRARY, MAIN LOBBY - NIGHT",doc_51_chunk_0,Hellboy is surprised to see Broom.,"At the base of the marble staircase, upon seeing Broom."
"52、INT. MACHEN LIBRARY, MAIN LOBBY - NIGHT",doc_51_chunk_0,Hellboy sheepishly averts his gaze from that of the fragile old man.,"At the base of the marble staircase, after exchanging words with Broom."
91、INT. MEDICAL BAY. EXAMINATION TABLE - LATER,doc_90_chunk_0,Hellboy sports a bandage on his arm.,
91、INT. MEDICAL BAY. EXAMINATION TABLE - LATER,doc_90_chunk_0,Hellboy had a train on top of his head,
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_0,Hellboy lies flat on a stainless steel table.,B.P.R.D infirmary: Hellboy is being treated for a wound.
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_0,Hellboy lets out a GRUNT.,B.P.R.D infirmary: Abe probes Hellboy's wounded arm with a scalpel.
88、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA - NIGHT,doc_87_chunk_0,"Hellboy's overcoat is partially visible in the branches of a large, thorny bush.",Hospital garden: Liz follows a trail of blood to a thorny bush where Hellboy is located.
88、EXT. BELLAMIE MENTAL HOSPITAL - GARDEN AREA - NIGHT,doc_87_chunk_0,"Hellboy's tail emerges from the bush, dangling a six-pack.",Hospital garden: Liz follows a trail of blood to a thorny bush where Hellboy is located.
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_0,"Hellboy sits up, forehead smoking.","After the train passes, Hellboy is seen sitting up with his forehead smoking."
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_0,"He follows it, until it ends abruptly.",Hellboy follows a trail of glowing goop that suddenly ends.
75、INT. STUNT TRACKS FRONT 1/4 CAR,doc_74_chunk_0,He looks ahead: no trace of Sammael... Then a fat drop of glowing goop hits his hand.,Hellboy looks ahead searching for Sammael when a drop of glowing goop lands on his hand.
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_1,Hellboy grimaces in pain,
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_1,"Hellboy says, 'Damn! Be careful, there --'",
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_1,"Hellboy says, 'I dunno, maybe five seconds -- ow!'",
"90、INT. B.P.R.D. MEDICAL BAY ""A"" - NIGHT",doc_89_chunk_1,Hellboy snickers,
86、EXT. BELLAMIE MENTAL HOSPITAL - NIGHT,doc_85_chunk_0,Watching from atop the wall is HELLBOY.,"Outside a 1940's hospital, emergency vehicles pass by."
86、EXT. BELLAMIE MENTAL HOSPITAL - NIGHT,doc_85_chunk_0,One sleeve of his overcoat is soaked in blood.,"Outside a 1940's hospital, emergency vehicles pass by."
86、EXT. BELLAMIE MENTAL HOSPITAL - NIGHT,doc_85_chunk_0,He keeps an eye on the SECOND FLOOR windows.,"Outside a 1940's hospital, emergency vehicles pass by."
86、EXT. BELLAMIE MENTAL HOSPITAL - NIGHT,doc_85_chunk_0,Hanging from his tail: THE SIX PACK OF BEER.,"Outside a 1940's hospital, emergency vehicles pass by."
