doc_title,chunk_id,description,scene_context
52、EXT. MINEFIELD,doc_51_chunk_3,"Doc pulls a syringe from a sterile packet, is about to stick it into his leg when Archie grabs his hand.",
276、EXT. BORDER,doc_275_chunk_0,lead the crowd single file through a narrow opening in the razor wire,Border: through narrow opening in razor wire
276、EXT. BORDER,doc_275_chunk_0,"walk three abreast, 7 feet apart, rifles ready",Other side of razor wire
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_2,"Doc looks for a moment at Vig's hand in the air, reaching, then takes it.",
54、EXT. DESERT - NEAR ARCHIE AND DOC,doc_53_chunk_2,Doc grabs Vig by the arm and pulls him back toward the tunnel.,Near the tunnel
54、EXT. DESERT - NEAR ARCHIE AND DOC,doc_53_chunk_2,Doc grabs Vig.,Near the tunnel
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_16,Doc pulls gold bars from a case and holds them up,
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_24,Doc points to the Shiites.,During the conversation about the order and Kevlar.
"28、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_27_chunk_2,"turns the shortwave radio off, pushes the TWO IRAQIS to the ground",Confrontation with Iraqi rifle-loaders
"28、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_27_chunk_2,"smacks him in the side of the head with his pistol, which fires accidentally",Confrontation with Iraqi rifle-loaders
54、EXT. DESERT - NEAR ARCHIE AND DOC,doc_53_chunk_3,Doc punches Vig in the stomach.,During the fight with Vig
54、EXT. DESERT - NEAR ARCHIE AND DOC,doc_53_chunk_1,"Archie, Doc, and Vig look disoriented, point their pistols around","Desert, black robes leading Shiites to a tunnel entrance"
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_10,Doc and Vig look at Archie.,
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_15,Doc turn to the border and watch,Border
230、EXT. BUNKER,doc_229_chunk_0,Doc skids right up to a rear entrance of the bunker,Rear entrance of the bunker during Iraqi attack
230、EXT. BUNKER,doc_229_chunk_0,"Doc parks, blockading the rear door shut, and, with three Shiite riflemen, jumps out.",Rear entrance of the bunker during Iraqi attack
65、INT. TUNNEL - DAY,doc_64_chunk_0,"crouch as they walk through the tunnel, single file","Tunnel, walking single file"
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_16,watch,Shiites cross border and are received by relief workers; U.S. soldiers begin to whistle and cheer.
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_16,stand there,Shiites cross border and are received by relief workers; U.S. soldiers begin to whistle and cheer.
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_0,"Doc paces, exhaling","Hall, treatment of injured people"
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_17,Doc dumps a whole suitcase of gold bars.,Tense discussion with Shiites and Imam
55、INT. TUNNEL - DAY,doc_54_chunk_1,"Doc hands a bandage to Archie, who puts it over Vig's wounded eye socket.",
52、EXT. MINEFIELD,doc_51_chunk_1,Doc takes his mask off when he sees what Archie has done and gives it to the Shiite Man in Glasses,After Archie puts gas mask on Little Girl
52、EXT. MINEFIELD,doc_51_chunk_1,Doc picks up Vig's glasses and hands them to Vig,After Archie puts gas mask on Little Girl
73、EXT. DESERT - LATER,doc_72_chunk_1,Doc lifts the limp canvass of the deflated truck.,Desert scene after Iraqi truck deflates from gunshot
78、INT. ROLLS ROYCE - DAY,doc_77_chunk_0,Doc slams in a CD,
80、EXT. DESERT - DAY,doc_79_chunk_1,Doc and Vig pull off distributor caps from the Cadillacs and Limousine (but not the Jaguar) and put them in Doc's pack.,
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_1,Doc stares at Vig.,"Dead body being wrapped next to Vig, two clerics chanting"
71、INT. MINARET,doc_70_chunk_0,Doc and Vig load and handle the old pistols.,"Old stone floor room, rug pulled and panel lifted"
34、INT. ROOM OF BUNKER 2 - DAY,doc_33_chunk_6,"Doc opens another, another sixty bars.",
34、INT. ROOM OF BUNKER 2 - DAY,doc_33_chunk_6,"Archie, Doc and Troy look at each other in shock.",
76、INT. BUNKER GARAGE - DAY,doc_75_chunk_0,Doc stops at the convertible.,"Underground garage, lights on, discovery of luxury cars."
73、EXT. DESERT - LATER,doc_72_chunk_0,turns and makes a hand signal to Vig,"Surrounding a mint condition Iraqi military truck, 40 yards away."
76、INT. BUNKER GARAGE - DAY,doc_75_chunk_2,Doc and Vig look taken aback as Archie goes messianic.,Archie's messianic speech
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_18,He lifts suitcases from the trunk of a black Mercedes,INT. KENNEDY AIRPORT: Doc lifts suitcases from a black Mercedes trunk
89、INT. ROLLS ROYCE,doc_88_chunk_0,"Doc drives the Rolls around the left, to the bunker's rear.","At the bunker, driving Rolls to the rear."
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_2,Doc pulls a document from a folder and opens it as he hovers over a table with Troy and Vig.,At a table with Troy and Vig
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_3,"Doc unfolds a big aerial-photo map of the Iraqi desert, next to the rumpled ass map.",
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_7,Troy and Doc scramble to put the maps under the table.,"Tent, scrambling to put maps under table"
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_20,"stone still, staring straight ahead as clouds pass slowly above him in the sky","Desert sand, dead bodies"
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_8,"Troy, Doc, Vig watch with trepidation",Archie walks toward soldier slashing Man In Glasses (carrying Girl)
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_16,"Troy, Doc, Vig stare at Archie.",
98、EXT. FRONT OF BUNKER - DAY,doc_97_chunk_1,Doc raises a hand to stop his Shiite gunmen from firing,"Outside the bunker, during a firefight between Shiites and Iraqis"
98、EXT. FRONT OF BUNKER - DAY,doc_97_chunk_1,He reaches out and holds the rifle of a Shiite.,"Outside the bunker, during a firefight between Shiites and Iraqis"
98、EXT. FRONT OF BUNKER - DAY,doc_97_chunk_1,Doc has WET HIS PANTS.,"Outside the bunker, during a firefight between Shiites and Iraqis"
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_4,"Archie, Doc, and Vig check the Vuitton suitcases, opening them, looking at the gold, shutting them.","Checking Vuitton suitcases for gold, children in bandages watching."
66、EXT. OPEN DESERT - DAY,doc_65_chunk_0,"Archie, Doc, and Vig enter the old wooden doorway of the ancient Minaret.",Ancient Minaret entrance
90、EXT. BUNKER,doc_89_chunk_0,"Doc skids right up to a rear entrance of the bunker, the grill touching the metal door.",Bunker rear entrance during an attack by Iraqi soldiers
90、EXT. BUNKER,doc_89_chunk_0,"Doc parks, blockading the rear door shut, and, with three Shiite riflemen, jumps out.",Bunker rear entrance during an attack by Iraqi soldiers
83、EXT. RIM OF DUNE OVERLOOKING OASIS BUNKER,doc_82_chunk_0,stand on a sand ridge and look down on the Oasis bunker in the distance,"Sand ridge, looking at Oasis bunker"
83、EXT. RIM OF DUNE OVERLOOKING OASIS BUNKER,doc_82_chunk_0,get into the cars,"Sand ridge, getting into cars behind them"
